videoId,title,url,publishedAt
7ryAFMqD09Q,Andrew &amp; Tristan Tate The Only Podcast Together With Girls And FRANK CASTLE!!! (HEATED DEBATE),https://www.youtube.com/watch?v=7ryAFMqD09Q,2023-01-31 00:38:54+00:00
itMYNxpfXQg,Andrew Tate: The Matrix,https://www.youtube.com/watch?v=itMYNxpfXQg,2023-01-28 13:43:37+00:00
l56po1JpWlU,Andrew Tate&#39;s Advice Will CHANGE YOUR LIFE | How To Be Successful &amp; Rich (ONE HOUR),https://www.youtube.com/watch?v=l56po1JpWlU,2023-01-23 16:41:16+00:00
ojabhWvkxaI,NEW FULL ANDREW TATE INTERVIEW with Tucker Carlson,https://www.youtube.com/watch?v=ojabhWvkxaI,2023-01-23 01:14:55+00:00
RBMxOM1Qg-E,ANDREW TATE NEW INTERVIEW 2023 W/ TIM DILLON,https://www.youtube.com/watch?v=RBMxOM1Qg-E,2023-01-18 03:46:16+00:00
matNyX_8hDk,Andrew Tate on @TheRedManGroup Podcast Episode 102,https://www.youtube.com/watch?v=matNyX_8hDk,2023-01-12 14:43:34+00:00
hjNOTUvElTU,Andrew Tate Gives Game to Modern Women,https://www.youtube.com/watch?v=hjNOTUvElTU,2023-01-06 16:22:22+00:00
JpDPz7sXBUg,Andrew Tate BEFORE He Was Famous. (FULL interview),https://www.youtube.com/watch?v=JpDPz7sXBUg,2023-01-06 12:10:22+00:00
7pojhRrc7Xs,Andrew Tate Arrested After Fight With Greta Thunberg | Ep. 1153,https://www.youtube.com/watch?v=7pojhRrc7Xs,2023-01-03 17:00:10+00:00
Eqa0zc_Z050,ANDREW TATE PROVIDES EVIDENCE WHY MASCULINITY IS TARGETED?,https://www.youtube.com/watch?v=Eqa0zc_Z050,2022-12-31 04:51:02+00:00
_Cn_xmSmtcY,Andrew Tate Arrested? The Matrix is Breaking,https://www.youtube.com/watch?v=_Cn_xmSmtcY,2022-12-31 00:32:44+00:00
o2d4qOtv77Q,Andrew Tate arrested in Romana Tristan released - Emergency meeting delayed,https://www.youtube.com/watch?v=o2d4qOtv77Q,2022-12-30 22:15:42+00:00
ziJT7B3UDiE,EMERGENCY PODCAST: Tate&#39;s Arrest | PBD Podcast | Ep. 221,https://www.youtube.com/watch?v=ziJT7B3UDiE,2022-12-30 15:50:31+00:00
usjUaXGqLk4,Andrew Tate vs 4 Feminists,https://www.youtube.com/watch?v=usjUaXGqLk4,2022-12-29 22:21:03+00:00
A4eVewR6kG4,Andrew Tate DESTROYS Brittany Renner’s Reality,https://www.youtube.com/watch?v=A4eVewR6kG4,2022-12-29 20:12:00+00:00
xUarjwVCn3A,ANDREW TATE VS 2 Alpha Women - UNCENSORED EXCLUSIVE TK Talks Podcast,https://www.youtube.com/watch?v=xUarjwVCn3A,2022-12-28 15:00:28+00:00
JodJNqdtQb4,Andrew Tate Destroys Feminist,https://www.youtube.com/watch?v=JodJNqdtQb4,2022-12-27 18:00:06+00:00
iWdrxGHit2I,Andrew Tate Is BACK - New Piers Morgan Interview,https://www.youtube.com/watch?v=iWdrxGHit2I,2022-12-23 17:45:00+00:00
nKc8NcPbn14,Piers Morgan Takes On Andrew Tate AGAIN! New Interview *Gets Heated*,https://www.youtube.com/watch?v=nKc8NcPbn14,2022-12-21 04:26:33+00:00
2QcZSVu3CCY,Piers Morgan Takes On Andrew Tate AGAIN! | The Full Interview #2,https://www.youtube.com/watch?v=2QcZSVu3CCY,2022-12-20 22:03:36+00:00
SBXTvnQ2fhI,Andrew Tate | The Women You CHOOSE Is A Representation Of YOU!,https://www.youtube.com/watch?v=SBXTvnQ2fhI,2022-12-12 16:45:00+00:00
kbNprFqgkYE,PTW # 75 - Andrew Tate,https://www.youtube.com/watch?v=kbNprFqgkYE,2022-12-11 18:23:48+00:00
tpEO8YejH7M,Adin Ross X Andrew Tate IRL (Full Stream),https://www.youtube.com/watch?v=tpEO8YejH7M,2022-12-10 18:41:54+00:00
uXpsSCnfRfs,"Andrew Tate BANNED From the Matrix, Thoughts on Weak Men, Misogyny and More!",https://www.youtube.com/watch?v=uXpsSCnfRfs,2022-11-30 13:33:44+00:00
VQmhlt2VPCQ,Andrew Tate RAW &amp; UNCENSORED ON Fresh and fit [Best Tate Pod On Youtube],https://www.youtube.com/watch?v=VQmhlt2VPCQ,2022-11-23 03:00:07+00:00
RqQ5W7Zjd9A,FULLSEND x ANDREW TATE FULL PODCAST [PT. 2] #fullsend #nelk #topg,https://www.youtube.com/watch?v=RqQ5W7Zjd9A,2022-11-22 18:22:18+00:00
ZkF9n4-2YfQ,Andrew Tate Vs The Matrix | Real Talk with Zuby Ep. 232,https://www.youtube.com/watch?v=ZkF9n4-2YfQ,2022-11-17 19:00:10+00:00
3rtbXH6XbZ0,ANDREW TATE - The Untold truth! A New Chapter - Latest Podcast | Podcast EP 14,https://www.youtube.com/watch?v=3rtbXH6XbZ0,2022-11-12 17:24:12+00:00
bC564ttnEPI,Adin Ross X Andrew Tate Reunite Full Stream,https://www.youtube.com/watch?v=bC564ttnEPI,2022-11-04 15:30:37+00:00
tDn7EyI-E48,"ANDREW TATE UNCENSORED - Fighting Logan Paul, Reverting to ISLAM, Attacks from ILLUMINATI -Exclusive",https://www.youtube.com/watch?v=tDn7EyI-E48,2022-11-01 14:00:07+00:00
Op7h6L_KZPk,Andrew Tate Discussion with Mohammed Hijab,https://www.youtube.com/watch?v=Op7h6L_KZPk,2022-10-30 09:22:35+00:00
diqgTxR99JE,Live Exclusive: Andrew Tate Discussion with Mohammed Hijab,https://www.youtube.com/watch?v=diqgTxR99JE,2022-10-29 08:53:47+00:00
ZEbm3DkRpsc,Andrew Tate Reveals Who Controls The World &amp; The Truth About Freedom of Speech,https://www.youtube.com/watch?v=ZEbm3DkRpsc,2022-10-28 17:15:01+00:00
Bcklo9cmjDs,Andrew Tate vs Piers Morgan Full Interview,https://www.youtube.com/watch?v=Bcklo9cmjDs,2022-10-26 23:42:32+00:00
kJyTkLgW_KI,FULL SEND PODCAST - With ANDREW TATE!!!,https://www.youtube.com/watch?v=kJyTkLgW_KI,2022-10-26 22:30:19+00:00
TjJwoMhIU-U,Andrew Tate&#39;s Most Watched Interview,https://www.youtube.com/watch?v=TjJwoMhIU-U,2022-10-10 12:47:32+00:00
I36ydkpF0S8,Andrew Tate has an Emergency Meeting with Sneako and Fresh and Fit + More | America&#39;s Mind,https://www.youtube.com/watch?v=I36ydkpF0S8,2022-10-03 15:35:09+00:00
iv-C4CVGk28,Exclusive: Andrew Tate UNCENSORED Interview with Patrick Bet-David,https://www.youtube.com/watch?v=iv-C4CVGk28,2022-09-13 17:00:11+00:00
OlTbt7hnPPw,ANDREW TATE EMERGENCY MEETING THE BEGINNING,https://www.youtube.com/watch?v=OlTbt7hnPPw,2022-09-05 10:14:25+00:00
yXewnX9p-ok,Andrew Tate BANNED from Social Media,https://www.youtube.com/watch?v=yXewnX9p-ok,2022-08-29 16:00:38+00:00
PLCU9WIi3_Q,Andrew Tate Rumble Live Stream,https://www.youtube.com/watch?v=PLCU9WIi3_Q,2022-08-27 11:17:47+00:00
2_oyAUAZnvE,Tate rumble stream,https://www.youtube.com/watch?v=2_oyAUAZnvE,2022-08-27 09:49:09+00:00
Ef_FnBvdLPE,Andrew Tate Interview on Tucker Carlson (FULL),https://www.youtube.com/watch?v=Ef_FnBvdLPE,2022-08-26 09:23:53+00:00
_1-OYEB5KX4,Andrew Tate X Adin Ross Full Stream! *Part 4*,https://www.youtube.com/watch?v=_1-OYEB5KX4,2022-08-22 23:37:58+00:00
jkWx8Bp_k8E,Andrew Tate - Interview Compilation,https://www.youtube.com/watch?v=jkWx8Bp_k8E,2022-08-14 13:53:58+00:00
Med2YMtWPkY,The Official Podcast #46 - With Top G Andrew Tate,https://www.youtube.com/watch?v=Med2YMtWPkY,2022-08-05 20:36:02+00:00
_6hfAHuL2Sw,Andrew Tate Destroys Actingliketommy | When Masculine Men Deal With Feminine Video Game Players 🫣,https://www.youtube.com/watch?v=_6hfAHuL2Sw,2022-08-04 04:21:01+00:00
kjNoQ4_YDg0,The King of  Toxic Masculinity  Andrew Tate @TateSpeech,https://www.youtube.com/watch?v=kjNoQ4_YDg0,2022-07-31 13:27:49+00:00
0mTCL7Mzpa8,I Asked Andrew Tate Some Questions…,https://www.youtube.com/watch?v=0mTCL7Mzpa8,2022-07-22 20:03:58+00:00
1etY7PkIusI,Adin Ross X Andrew Tate Full Stream with Guests!,https://www.youtube.com/watch?v=1etY7PkIusI,2022-07-22 15:00:01+00:00
4a6kAVUW7V8,Andrew Tate and Hasan Get HEATED in EPIC Debate,https://www.youtube.com/watch?v=4a6kAVUW7V8,2022-07-22 03:22:23+00:00
i0fbrQXOmLk,Andrew Tate&#39;s LEGENDARY Motivational Speech To Adin Ross,https://www.youtube.com/watch?v=i0fbrQXOmLk,2022-07-18 19:00:17+00:00
1nvcZaD8vQk,"ANDREW TATE: Reveals The Truth About The Matrix, Power &amp; Wealth | CEOCAST EP. 77",https://www.youtube.com/watch?v=1nvcZaD8vQk,2022-06-12 18:00:14+00:00
cgk1WU38pTc,"Mars Mindset #1 - Andrew Tate | Making Millions, Growing Power, Becoming a Sovereign Individual",https://www.youtube.com/watch?v=cgk1WU38pTc,2022-05-16 22:21:33+00:00
HZ6FhDfa9UY,"ANDREW TATES MOST ICONIC INTERVIEW ON MONEY, MASCULINITY &amp; WOMEN ft LAYAH HEILPERN",https://www.youtube.com/watch?v=HZ6FhDfa9UY,2022-01-21 19:09:28+00:00
vsp69jYlYsg,Your Mom&#39;s House Podcast w/ Andrew Tate - Ep.636,https://www.youtube.com/watch?v=vsp69jYlYsg,2021-12-29 14:00:20+00:00
fhUi1htVeJc,My Life as a Pimp - Andrew Tate Tells His Life Story,https://www.youtube.com/watch?v=fhUi1htVeJc,2021-06-20 09:00:10+00:00
_d3QTy6wtnM,The King of Toxic Masculinity - Cobra Tate | Part 2 Interview in Poland,https://www.youtube.com/watch?v=_d3QTy6wtnM,2021-03-13 16:31:17+00:00
IjTxMtSKEEE,How to Be An ALPHA MALE Who Doesn&#39;t Give a F%$# With Andrew Tate,https://www.youtube.com/watch?v=IjTxMtSKEEE,2020-09-21 19:15:12+00:00
2HzJvYkFNz0,The Psychosphere #3: Andrew Tate III,https://www.youtube.com/watch?v=2HzJvYkFNz0,2020-05-25 15:00:10+00:00
cJhU54fLTGo,How To Be The &quot;Badboy&quot; Women Love (w/ Andrew Tate),https://www.youtube.com/watch?v=cJhU54fLTGo,2020-01-20 21:34:05+00:00
yXV_UknHrio,The KING of Toxic Masculinity - a Conversation with Cobra Tate in Warsaw Poland,https://www.youtube.com/watch?v=yXV_UknHrio,2019-04-21 22:58:15+00:00
LL1hTeyEb0Q,Andrew Tate Interviewed by Piero San Giorgio,https://www.youtube.com/watch?v=LL1hTeyEb0Q,2019-02-15 22:23:55+00:00
JC8220eBMy8,Interview with Kickboxing Champion Andrew Tate,https://www.youtube.com/watch?v=JC8220eBMy8,2018-05-27 16:30:47+00:00
_d2UqJq5Lro,"Tristan Tate Reveals How to Actually Get Rich, The Real Andrew Tate &amp; The Hardest Life Lessons",https://www.youtube.com/watch?v=_d2UqJq5Lro,2025-06-30 17:00:06+00:00
opsvsIIfMC0,Tristan Tate reveals | Fresh Charges | Prison | Money | Brotherhood | Masculinity,https://www.youtube.com/watch?v=opsvsIIfMC0,2025-05-06 16:00:07+00:00
yP6V7TdNZDI,Tristan Tate Most Recent Interview,https://www.youtube.com/watch?v=yP6V7TdNZDI,2025-04-14 14:44:07+00:00
IJzYuL5K7Fw,CHALLENGING ANDREW TATE AT ZOO CULTURE.,https://www.youtube.com/watch?v=IJzYuL5K7Fw,2025-03-12 19:52:41+00:00
htx-t6lVF9Y,EMERGENCY MEETING EPISODE  - CRYPTO FOMO. #andrewtate #crypto #cryptocurrency,https://www.youtube.com/watch?v=htx-t6lVF9Y,2025-01-28 07:15:02+00:00
nGHk3FrxbKw,EMERGENCY MEETING - TATE FOR PRIME MINISTER #andrewtate #president #unitedkingdom,https://www.youtube.com/watch?v=nGHk3FrxbKw,2025-01-18 07:15:03+00:00
AlTD2eQ0c8I,"Tristan Tate on Andrew, Case, Trump, Crypto...",https://www.youtube.com/watch?v=AlTD2eQ0c8I,2024-11-22 16:47:47+00:00
nKzg-f0xbRg,Tristan Tate speaking basic ways to improve as a man,https://www.youtube.com/watch?v=nKzg-f0xbRg,2024-10-09 03:57:59+00:00
jBMKtlkwvgY,Best Motivational Speech Compilation | 1 Hour Andrew Tate Motivation,https://www.youtube.com/watch?v=jBMKtlkwvgY,2024-06-04 13:45:03+00:00
DsPQFHOUQFQ,Andrew Tate 60 Minutes Of Non-Stop Motivation | Mind Aikido Speech,https://www.youtube.com/watch?v=DsPQFHOUQFQ,2024-04-20 15:50:20+00:00
Ds3m-k0NgbI,TRISTAN TATE&#39;s Craziest Prison Stories - Podcast 589 - Andrew Tate Interview Romania Prison,https://www.youtube.com/watch?v=Ds3m-k0NgbI,2024-03-23 18:00:07+00:00
_f03f4xwvDM,1 Hour of Andrew Tate Roasting Everybody,https://www.youtube.com/watch?v=_f03f4xwvDM,2024-03-16 12:00:36+00:00
ktJAnThsCl4,GO COLD #AndrewTate #Motivation #Success,https://www.youtube.com/watch?v=ktJAnThsCl4,2024-02-12 18:30:37+00:00
jjRrcgDkV_k,"Heated debate: Andrew Tate, Alex Jones and Elon Musk",https://www.youtube.com/watch?v=jjRrcgDkV_k,2023-12-13 23:10:05+00:00
lwzXYda33wY,Piers Morgan Takes On Andrew Tate | Piers Morgan Uncensored | 20-Nov-23,https://www.youtube.com/watch?v=lwzXYda33wY,2023-11-20 21:02:54+00:00
2oWbDCql4JA,PART 1: Piers Morgan vs Andrew Tate In Romania | Latest Interview,https://www.youtube.com/watch?v=2oWbDCql4JA,2023-11-20 21:00:00+00:00
bMl3ns9lixo,Best Motivational Speech Compilation | 1 Hour Andrew Tate Motivation,https://www.youtube.com/watch?v=bMl3ns9lixo,2023-09-26 08:59:42+00:00
i30BfR2p7Hw,EMERGENCY MEETING - Ep.11 (Part 2),https://www.youtube.com/watch?v=i30BfR2p7Hw,2022-07-19 18:00:28+00:00
WVC32BxDgrA,EMERGENCY MEETING Ep 11 Live Stream,https://www.youtube.com/watch?v=WVC32BxDgrA,2022-07-17 04:08:03+00:00
FbIq5KvXUxo,BREAKDOWN: MODERN WOMAN VS. TOXIC MASCULINITY FT. ANDREW TATE,https://www.youtube.com/watch?v=FbIq5KvXUxo,2022-06-27 03:48:39+00:00
m1S9oOgnGp0,ANDREW TATE AND CHIAN DO NOT GET ALONG | Grilling S2 Ep 7,https://www.youtube.com/watch?v=m1S9oOgnGp0,2022-06-26 17:30:14+00:00
sV-z_yf3Lb4,Andrew Tate &amp; Adin Ross EXPOSE XQC Live on Stream.. (Full Stream),https://www.youtube.com/watch?v=sV-z_yf3Lb4,2022-07-14 20:40:14+00:00
lG9xBI1WZOM,Adin Ross X Andrew Tate Full Stream!,https://www.youtube.com/watch?v=lG9xBI1WZOM,2022-07-12 10:40:21+00:00
HT43DCFGtKc,Emergency Meeting EP 13 | Tate Brothers trolling Vice Reporter | Vice Documentary announcement.,https://www.youtube.com/watch?v=HT43DCFGtKc,2022-08-14 08:21:53+00:00
HBjqDCib1VQ,ANDREW TATE - EMERGENCY MEETING -,https://www.youtube.com/watch?v=HBjqDCib1VQ,2022-08-06 00:20:31+00:00
jIp5Ong0L9M,🚨EMERGENCY MEETING🚨 ANDREW TATE EXPOSES CRYPTO MILLONAIRE SECRET,https://www.youtube.com/watch?v=jIp5Ong0L9M,2022-08-19 23:57:35+00:00
oXhMflZNNyg,Andrew Tate VS Jake Paul (FULL DEBATE),https://www.youtube.com/watch?v=oXhMflZNNyg,2023-07-19 14:09:47+00:00
